,set_num,name,year,theme_id,num_parts
16051,853379-1,Purple Brick Key Chain,2015,503,1
16052,853380-1,Turquoise Brick Key Chain,2015,503,1
16053,853383-1,Girl Magnet Set 2012,2012,501,21
16054,853389-1,Friends Pen and Notebook,2012,501,0
16055,853392-1,Friends White Dog Puppy Plush,2012,501,0
16056,853393-1,Friends Picture Frame,2012,494,51
16057,853394-1,Friends Jewellery Box,2012,501,0
16058,853395-1,Friends Tumbler,2012,501,0
16059,853396-1,Friends Bag,2012,501,0
16060,853397-1,Friends Towel,2010,501,0
16061,853400-1,Friends Mug,2012,501,0
16062,853401-1,Kai Key Chain,2012,503,0
16063,853402-1,Cole Key Chain,2012,503,0
16064,853403-1,Hypnobrai Slithraa Key Chain,2012,503,0
16065,853404-1,Ninjago Magnet Set,2012,501,24
16066,853405-1,Snake Sword,2011,501,0
16067,853406-1,Green Bandana,2011,501,0
16068,853409-1,Ninjago Spinner Storage Box,2012,501,0
16069,8534-1,Tahu,2001,324,33
16070,853410-1,Ninjago: Spinjitzu Card Collection Holder,2012,501,0
16071,853412-1,Anakin Skywalker Key Chain,2012,503,0
16072,853413-1,Watto Key Chain,2012,503,0
16073,853414-1,Star Wars Magnet Set,2012,501,16
16074,853419-1,Star Wars Magnet Set,2012,501,22
16075,8534-2,Tahu - With mini CD-ROM,2001,324,34
16076,853421-1,Star Wars Magnet Set,2012,501,20
16077,853429-1,Batman Key Chain,2012,503,1
16078,853430-1,Superman Key Chain,2012,503,1
16079,853431-1,Super Heroes Magnet Set,2012,501,20
16080,853432-1,Super Heroes Magnet Set,2012,501,19
16081,853433-1,Wonder Woman Key Chain,2012,503,1
16082,853439-1,Upscaled Mug Purple,2015,501,0
16083,853440-1,Friends Jewelry Set,2015,501,22
16084,853441-1,Mini-doll Carry Case,2015,501,2
16085,853443-1,Name Sign,2015,494,0
16086,853444-1,Friends Mirror,2015,501,0
16087,853447-1,Ninja Sword & Sheath,2015,501,0
16088,853448-1,Elves Diary,2015,501,0
16089,853449-1,Yoda Key Chain,2015,503,0
16090,853450-1,Emperor's Royal Guard Key Chain,2015,503,0
16091,853451-1,Chewbacca Key Chain,2015,503,0
16092,853452-1,Green Lantern Key Chain,2015,503,0
16093,853454-1,Flash Key Chain,2015,503,0
16094,853455-1,Supergirl Key Chain,2015,503,0
16095,853456-1,Martian Manhunter Key Chain,2015,503,1
16096,853457-1,Iron Man Magnet,2015,501,0
16097,853461-1,Elves Bag Charm,2015,503,0
16098,853463-1,Swamp Police Key Chain,2015,503,0
16099,853464-1,Swamp Police Drinking Bottle,2015,501,0
16100,853465-1,Upscaled Mug Blue,2015,501,0
16101,853469-1,Wicket Key Chain,2015,503,0
16102,853470-1,R2-D2 Key Chain,2015,503,0
16103,853471-1,C-3PO Key Chain,2015,503,0
16104,853472-1,Luke Skywalker Key Chain,2015,503,0
16105,853474-1,Commander Gree Key Chain,2015,503,0
16106,853475-1,Imperial Gunner Key Chain,2015,503,0
16107,853476-1,Yoda Magnet,2015,501,5
16108,853503-1,Macy's Mace,2016,501,0
16109,853504-1,Clay's Sword,2016,501,0
16110,853505-1,Knight's Sword,2016,501,0
16111,853506-1,Knight's Shield,2016,501,0
16112,853507-1,Knight's Power-Up Shield,2016,501,0
16113,853508-1,Monster's Shield,2016,501,0
16114,8535-1,Lewa,2001,324,36
16115,853510-1,Knight's Dress Up,2016,501,0
16116,853511-1,Lava Monster Dress Up,2016,501,0
16117,853515-1,Knights Army-Building Set,2016,605,35
16118,853516-1,Monsters Army-Building Set,2016,605,30
16119,853517-1,Nexo Knights Drinking Bottle,2016,501,0
16120,853518-1,Nexo Knights Tumbler,2016,501,0
16121,853519-1,Nexo Knights Playmat,2016,501,0
16122,8535-2,Lewa - With mini CD-ROM,2001,324,37
16123,853520-1,Aaron Key Chain,2016,503,0
16124,853521-1,Clay Key Chain,2016,503,0
16125,853522-1,Macy Key Chain,2016,503,0
16126,853524-1,Lance Key Chain,2016,503,0
16127,853525-1,Jestro Key Chain,2016,503,0
16128,853528-1,Nexo Knights Monsters Sketch Book,2016,501,0
16129,853529-1,Ninjago Customizable Sword,2016,501,0
16130,853530-1,Ninjago Skybound Shield,2016,501,0
16131,853532-1,Ninjago Armor,2016,501,0
16132,853533-1,Ninjago Bandana,2016,501,0
16133,853534-1,Skybound Jay Key Chain,2016,503,0
16134,853538-1,Skybound Cole Key Chain,2016,503,0
16135,853543-1,Party Set,2016,435,60
16136,853544-1,Ninjago Accessory Set,2016,435,36
16137,853547-1,Emma Key Chain,2016,503,0
16138,853548-1,Andrea Key Chain,2016,503,0
16139,853549-1,Mia Key Chain,2016,503,0
16140,853550-1,Stephanie Key Chain,2016,503,0
16141,853551-1,Olivia Key Chain,2016,503,0
16142,853552-1,Hand-Foot-Fun,2016,494,52
16143,853555-1,Campsite Scrapbook,2016,501,0
16144,853556-1,Mini-doll Campsite Set,2016,494,35
16145,853559-1,Emily Jones Key Chain,2016,503,0
16146,853560-1,Fire Elf Azari Key Chain,2016,503,0
16147,853561-1,Wind Elf Aira Key Chain,2016,503,0
16148,853562-1,Water Elf Naida Key Chain,2016,503,0
16149,853563-1,Baby Wind Dragon Fledge Bag Charm,2016,503,1
16150,853564-1,Me and My Dragon,2016,501,3
16151,853565-1,Emily Jones' Diary Sketch Book,2016,501,0
16152,853566-1,Fire Helmet,2016,501,0
16153,853567-1,Fire Axe,2016,501,0
16154,853568-1,Prison Guard Key Chain,2016,503,0
16155,853569-1,Notebook with Studs,2016,501,61
16156,853570-1,City Prison Island Accessory Pack,2016,61,26
16157,853571-1,Hot Dog Guy Key Chain,2016,503,0
16158,853572-1,Bumblebee Girl Key Chain,2016,503,0
16159,853573-1,Yellow Car Bag Charm,2016,503,0
16160,853574-1,Christmas Ornament Reindeer,2016,227,21
16161,853575-1,"Minifigure Cake Mold, Blue",2016,501,0
16162,853580-1,Key Rack,2016,503,33
16163,853590-1,Superman Key Chain,2016,503,0
16164,853591-1,Batman Key Chain,2016,503,0
16165,853592-1,Black Widow Key Chain,2016,503,0
16166,853593-1,Captain America Key Chain,2016,503,0
16167,853595-1,Pirate Hat (Gold),2016,501,0
16168,853596-1,Pirate Hat (Pink),2016,501,0
16169,853597-1,Pirate Shield (Pink),2016,501,0
16170,853599-1,New York Minifigure Magnet,2016,501,2
16171,853600-1,Statue of Liberty Magnet [Rockefeller Square Exclusive],2016,501,11
16172,853601-1,New York Key Chain,2016,503,0
16173,853602-1,Finn Key Chain,2016,503,0
16174,853603-1,Rey Key Chain,2016,503,0
16175,853604-1,BB-8 Key Chain,2016,503,0
16176,853605-1,Poe Dameron Key Chain,2016,503,0
16177,853607-1,Halloween Trio (LEGOLAND Version),2018,425,15
16178,853609-1,Minecraft Skin Pack,2016,577,25
16179,8536-1,Kopaka,2001,324,33
16180,853610-1,Minecraft Skin Pack 2,2016,577,28
16181,853611-1,Marvel Super Heroes Minifigure Display Frame,2016,501,46
16182,8536-2,Kopaka - With mini CD-ROM,2001,324,34
16183,853632-1,Batman Key Chain,2017,503,0
16184,853633-1,The Joker Key Chain,2017,503,0
16185,853634-1,Robin Key Chain,2017,503,0
16186,853635-1,Catwoman Key Chain,2017,503,0
16187,853636-1,Harley Quinn Key Chain,2017,503,0
16188,853637-1,Upscaled Mug Black,2017,501,0
16189,853638-1,The LEGO Batman Movie Minifigure Collector Frame,2017,501,46
16190,853639-1,Batman Tumbler,2017,501,0
16191,853640-1,Four Stud Lunch Box Black,2017,501,0
16192,853642-1,Batman Mask,2017,501,0
16193,853644-1,The Joker Mask,2017,501,0
16194,853645-1,Batgirl Mask,2017,501,0
16195,853646-1,Harley Quinn Hammer,2017,501,0
16196,853647-1,Batman Batarang,2017,501,0
16197,853648-1,Roblin Bag Charm,2017,503,0
16198,853649-1,Batman Notebook with Stud Cover,2017,501,59
16199,853650-1,Movie Maker Set,2017,708,152
16200,853651-1,The Batman Movie Accessory Set,2017,708,31
16201,853652-1,Batman Minifigure Plush,2017,501,0
16202,853653-1,Batgirl Minifigure Plush,2017,501,0
16203,853654-1,Aira the Wind Elf Key Chain,2017,503,0
16204,853656-1,City Playmat,2017,52,105
16205,853659-1,City Police Handcuffs,2017,501,0
16206,853660-1,The Joker Minifigure Plush,2017,501,0
16207,853663-1,Iconic Holiday Magnet,2017,206,45
16208,853664-1,Wrapping Paper,2017,501,0
16209,853665-1,Iconic Tumbler,2017,501,0
16210,853666-1,Shark Suit Guy Key Chain,2017,503,0
16211,853667-1,Ballerina Key Chain,2017,503,0
16212,853668-1,Iconic Drinking Bottle,2017,501,0
16213,853669-1,Shopper Bag,2017,501,0
16214,853670-1,Christmas Ornament Snowman,2017,227,25
16215,853671-1,Heartlake City Playmat,2017,494,95
16216,853676-1,Nexo Knights Accessory Set,2017,605,27
16217,853677-1,Stone Monsters Accessory Set,2017,605,23
16218,853678-1,Jestro's Sword,2017,501,0
16219,853679-1,Forbidden Power Shield,2017,501,0
16220,853680-1,Axl's Axe,2017,501,0
16221,853681-1,Collect & Combine Powers Storage Box,2016,501,2
16222,853682-1,Macy Key Chain,2017,503,1
16223,853683-1,Jestro Key Chain,2017,503,0
16224,853684-1,Lance Key Chain,2017,503,0
16225,853685-1,Aaron Key Chain,2017,503,0
16226,853686-1,Clay Key Chain,2017,503,0
16227,853687-1,Elemental Masters Battle Pack,2017,435,26
16228,853688-1,Time Blade Claw,2017,501,0
16229,853689-1,Vermillion Sword,2017,501,0
16230,853690-1,Kai Key Chain,2017,503,0
16231,853691-1,Kai Minifigure Plush,2017,501,0
16232,853692-1,Nya Minifigure Plush,2017,501,0
16233,853694-1,Kai Key Chain,2017,503,0
16234,853695-1,Zane Key Chain,2017,503,0
16235,853696-1,Jay Key Chain,2017,503,0
16236,853697-1,Cole Key Chain,2017,503,0
16237,853698-1,Lloyd Key Chain,2017,503,0
16238,853699-1,Nya Key Chain,2017,503,0
16239,853700-1,Nunchucks,2017,501,0
16240,853701-1,Sword & Sheath,2017,501,0
16241,853702-1,Movie Maker Set,2017,616,164
16242,853703-1,Director Krennic Key Chain,2017,503,0
16243,853704-1,Jyn Erso Key Chain,2017,503,0
16244,853705-1,Y-Wing Pilot Key Chain,2017,503,0
16245,853706-1,Invincible Iron Man Key Chain,2017,503,0
16246,853707-1,Star Lord Key Chain,2017,503,0
16247,853708-1,Rocket Key Chain,2017,503,0
16248,853709-1,Upscaled Mug [LEGO House Version],2018,501,0
16249,8537-1,Nui-Rama,2001,324,146
16250,853711-1,LEGO House Boy Key Chain,2017,503,0
16251,853712-1,LEGO House 2x4 Brick Key Chain,2017,503,0
16252,853713-1,LEGO House Girl Key Chain,2017,503,0
16253,853744-1,Knightmare Batman Accessory Set,2018,695,47
16254,853747-1,Nya Mask,2018,501,0
16255,853748-1,Nya Spear,2018,501,0
16256,853749-1,Kai Katanas with Sheath,2018,501,0
16257,853751-1,Lloyd Mask,2018,501,0
16258,853753-1,Shuriken Claw,2018,501,0
16259,853756-1,Misako Key Chain,2018,503,0
16260,853757-1,Garmadon Key Chain,2018,503,0
16261,853758-1,Jay's Kendo Training Pod,2018,435,28
16262,853759-1,Cole's Kendo Training Pod,2018,435,29
16263,853760-1,Spinjitzu Stunt Ramp,2018,501,0
16264,853762-1,The Ninjago Movie Tumbler,2018,501,0
16265,853763-1,The Ninjago Movie Hydration Bottle,2018,501,0
16266,853764-1,Lloyd Minifigure Plush,2018,501,0
16267,853765-1,Master Wu Minifigure Plush,2018,501,0
16268,853766-1,Hot Dog Guy Minifigure Plush,2018,501,0
16269,853767-1,Star Destroyer Bag Charm,2018,503,0
16270,853768-1,Landspeeder Bag Charm,2018,503,0
16271,853769-1,Han Solo Key Chain,2018,503,0
16272,853770-1,BB-9E Key Chain,2018,503,0
16273,853771-1,Black Panther Key Chain,2018,503,0
16274,853772-1,Cyborg Key Chain,2018,503,0
16275,853774-1,Olivia's Satellite Pod,2018,494,36
16276,853775-1,Andrea's DJ Pod,2018,494,40
16277,853776-1,Emma's Photo Studio Pod,2018,494,38
16278,853777-1,Mia's Exploration Pod,2018,494,49
16279,853778-1,Stephanie's Pool Pod,2018,494,33
16280,853780-1,Creative Rings,2018,494,63
16281,853781-1,Cinderella Key Chain,2018,503,0
16282,853782-1,Belle Key Chain,2018,503,0
16283,853788-1,Unikitty Activity Book,2018,497,0
16284,853790-1,Unikitty Tumbler,2018,501,0
16285,853791-1,Unikitty Hydration Bottle,2018,501,0
16286,853792-1,Brick Separator Key Chain,2018,503,0
16287,853793-1,2x4 Rose Gold Key Chain,2018,503,1
16288,853794-1,Corn Cob Guy Key Chain,2018,503,0
16289,853795-1,Butterfly Girl Key Chain,2018,503,0
16290,853796-1,Penguin Holiday Ornament,2018,227,37
16291,853797-1,Phone Cover with Studs,2018,501,47
16292,853798-1,Notebook with Studs,2018,501,37
16293,853802-1,Bumblebee Girl Plush,2018,501,0
16294,853804-1,Lion Sword,2018,501,0
16295,853807-1,Dragon Sword,2018,501,0
16296,8538-1,Muaka and Kane-ra,2001,324,633
16297,853810-1,Train Holiday Ornament,2018,501,50
16298,853812-1,LEGOLAND Hydration Bottle,2018,501,0
16299,853813-1,LEGOLAND Pirate Magnet,2018,501,0
16300,853815-1,Gifts Holiday Ornament,2018,227,50
16301,853816-1,Mountain Police Key Chain,2018,503,0
16302,853818-1,Steve Key Chain,2018,503,0
16303,853819-1,Alex Key Chain,2018,503,0
16304,853834-1,Hydration Bottle,2018,501,0
16305,853835-1,Tumbler 2018,2018,501,0
16306,853836-1,LEGOLAND Stationery Set,2018,501,0
16307,853840-1,Road Playmat,2018,646,11
16308,853841-1,Sea Playmat,2018,646,11
16309,853842-1,Park Playmat,2018,646,11
16310,853843-1,Lester Key Chain,2018,503,0
16311,853844-1,I Love LEGO Store Shanghai Key Chain,2018,503,0
16312,853865-1,The LEGO Movie 2 Accessory Set,2019,670,48
16313,853866-1,Oni Villains Accessory Set,2019,435,36
16314,853867-1,Emmet Key Chain,2019,503,0
16315,853868-1,Lucy Key Chain,2019,503,0
16316,853869-1,Emmet's Construction Worker Vest,2019,501,0
16317,853870-1,Batarang,2019,501,0
16318,853871-1,Flail,2019,501,0
16319,853872-1,Emmet Mask,2019,501,0
16320,853873-1,Lucy Hair,2019,501,0
16321,853874-1,Emmet's Construction Pod,2019,670,28
16322,853875-1,Sweet Mayhem's Disco Pod,2019,670,29
16323,853876-1,The LEGO Movie 2 Tumbler with Straw,2019,501,0
16324,853877-1,Hydration Bottle,2019,501,0
16325,853878-1,Sweet Mayhem Notebook,2019,501,0
16326,853879-1,Emmet Plush,2019,501,0
16327,853880-1,Lucy Plush,2019,501,0
16328,853881-1,Friends Creative Bag Charms,2019,503,16
16329,853882-1,Stephanie Key Chain,2019,503,0
16330,853883-1,Olivia Key Chain,2019,503,0
16331,853886-1,Friends Phone Cover,2019,501,53
16332,853889-1,Friends Tumbler with Straw,2019,501,0
16333,853890-1,Cookie Cutters,2019,501,0
16334,853891-1,Friends Ceramic Mug,2019,501,0
16335,853892-1,Friends Hair Accessory Set,2019,501,0
16336,853893-1,Jay Key Chain,2019,503,0
16337,853894-1,Nya Key Chain,2019,503,0
16338,853895-1,Sword of Fire,2019,501,0
16339,853896-1,Shurikens of Ice,2019,501,0
16340,853897-1,Scythe of Quakes,2019,501,0
16341,853898-1,Ninja Dress Up,2019,501,0
16342,853899-1,Lloyd's Kendo Training Pod,2019,435,26
16343,853900-1,4x4 Brick Magnets,2019,646,4
16344,853901-1,Ninjago Tumbler with Straw,2019,501,0
16345,853902-1,Creative Bag Charm,2019,503,17
16346,853903-1,Brick Suit Guy Key Chain,2019,503,0
16347,853904-1,Cactus Boy Key Chain,2019,503,0
16348,853905-1,Elephant Girl Key Chain,2019,503,0
16349,853906-1,Birthday Card,2019,206,39
16350,853907-1,Toy Soldier Ornament,2019,227,43
16351,853908-1,Tumbler with Straw,2019,501,0
16352,853909-1,Thermo Cup,2019,501,0
16353,8539-1,Manas,2001,324,439
16354,853910-1,Minifigure Ceramic Mug,2019,501,0
16355,853911-1,Ice Cube Tray,2019,501,0
16356,853912-1,Ice Lollipop Tray,2019,501,0
16357,853913-1,Key Hanger,2019,503,44
16358,853914-1,London Bus Magnet,2019,501,35
16359,853915-1,4x4 Brick Magnets Classic,2019,646,4
16360,853917-1,Creative Stationery Set,2019,501,19
16361,853918-1,Firefighter Key Chain,2019,503,0
16362,853919-1,City Police Vest,2019,501,0
16363,853920-1,DUPLO Tableware,2019,501,0
16364,853921-1,Brick Stickers,2019,646,17
16365,853922-1,Creative Rings Pod,2019,301,45
16366,853934-1,Pirate Hat (Boy),2020,501,0
16367,853935-1,Pirate Hat (Girl),2020,501,0
16368,853936-1,Pirate Eye Patch,2020,501,0
16369,853937-1,Dragon Dress Up,2020,501,0
16370,853940-1,Lion Dress Up,2020,501,0
16371,853943-1,Princess Dress Up,2020,501,0
16372,853944-1,Pirate Dress-Up (Boy),2020,501,0
16373,853945-1,Pirate Dress-Up (Girl),2020,501,0
16374,853946-1,Stormtrooper Key Chain,2019,503,0
16375,853947-1,Luke Skywalker Key Chain,2019,503,0
16376,853948-1,Princess Leia Key Chain,2019,503,0
16377,853949-1,Kylo Ren Key Chain,2019,503,0
16378,853950-1,Spider-Man Key Chain,2019,503,0
16379,853951-1,Batman Key Chain,2019,503,0
16380,853952-1,Superman Key Chain,2019,503,0
16381,853953-1,Batwoman Key Chain,2019,503,0
16382,853954-1,Ariel Key Chain,2019,503,0
16383,853955-1,Aurora Key Chain,2019,503,0
16384,853956-1,Creeper Key Chain,2019,503,0
16385,853958-1,Chicken Skater Pod,2019,229,37
16386,853960-1,2x6 Brick Key Chain,2019,503,0
16387,853961-1,Friends Activity Book,2019,497,0
16388,853963-1,Stop Sign Shield,2019,501,0
16389,853967-1,Wooden Minifigure,2019,683,1
16390,853967-2,Wooden Minifigure (Colette Mon Amour Limited Edition),2020,683,1
16391,853968-1,Elsa Key Chain,2019,503,0
16392,853969-1,Anna Key Chain,2019,503,0
16393,853970-1,Olaf Key Chain,2019,503,0
16394,853984-1,Ninjago Fork,2020,501,0
16395,853985-1,Keytana,2020,501,0
16396,853986-1,Customizable Weapon Set,2020,501,0
16397,853989-1,Celebration Bag Charm,2020,503,28
16398,853990-1,Easter Bunny House,2020,229,57
16399,853992-1,2x4 Black Metallic Key Chain,2020,503,1
16400,853993-1,2x4 Bright Blue Key Chain,2020,503,1
16401,853995-1,Crayon Girl Key Chain,2020,503,0
16402,853996-1,Jay Key Chain,2020,503,0
16403,853997-1,Lloyd Key Chain,2020,503,0
16404,853998-1,Mickey Key Chain,2020,503,0
16405,853999-1,Minnie Key Chain,2020,503,0
16406,854000-1,Friends Bag Charm,2020,503,0
16407,854003-1,Poppy Key Chain,2020,503,0
16408,854004-1,Branch Key Chain,2020,503,0
16409,854005-1,Duke DeTain Key Chain,2020,503,0
16410,854006-1,Venom Key Chain,2020,503,0
16411,8540-1,Vakama,2001,324,26
16412,854011-1,Eiffel Tower Magnet Build,2020,501,29
16413,854012-1,London Magnet Build,2020,501,27
16414,854013-1,LEGOLAND Build Magnet,2020,501,33
16415,854014-1,LEGO House Woman Key Chain,2020,503,0
16416,854015-1,LEGO House Magnet,2020,501,25
16417,854018-1,Police Handcuffs & Badge,2020,501,0
16418,854021-1,Creative Bag Charm,2020,503,17
16419,854022-1,Pirate Sword,2020,501,0
16420,854023-1,Princess Sword,2020,501,0
16421,854024-1,Princess Horse Shield,2020,501,0
16422,854025-1,Pirate Shield,2020,501,0
16423,854026-1,Dragon Shield,2020,501,0
16424,854027-1,Dragon Knights Sword,2020,501,0
16425,854028-1,Lion Shield,2020,501,0
16426,854029-1,Lion Knights Sword,2020,501,0
16427,854030-1,Empire State Building Magnet Build,2020,501,26
16428,854031-1,Statue of Liberty Magnet,2020,501,11
16429,854032-1,New York Key Chain,2020,503,0
16430,854033-1,Ninjago Sword of Destiny,2020,501,0
16431,854034-1,Crossing Katanas,2020,501,0
16432,854035-1,Heavy Duty Fire Axe,2020,501,0
16433,854037-1,Christmas Ornament Santa,2020,227,44
16434,854038-1,Christmas Ornament Reindeer,2020,227,34
16435,854039-1,Watermelon Guy Key Chain,2020,503,0
16436,854040-1,Happy Santa Key Chain,2020,503,0
16437,854041-1,Happy Helper Elf Key Chain,2020,503,0
16438,854043-1,Otto Key Chain,2021,503,0
16439,854048-1,Road Tape,2020,646,36
16440,854049-1,Pumpkin & Bat Duo,2020,230,133
16441,854050-1,Snowman & Reindeer Duo,2020,227,126
16442,854064-1,Captain Marvel Key Chain,2020,503,0
16443,854065-1,Water Tape,2020,646,24
16444,854066-1,Birthday Guy Key Chain,2020,503,0
16445,854067-1,Minifigure Factory Box,2019,408,0
16446,854068-1,China Flower Girl Key Chain,2020,503,0
16447,854071-1,Stuart Key Chain,2021,503,0
16448,854074-1,Jade Blade,2021,501,0
16449,854076-1,Lord Garmadon's Mega Weapon,2021,501,0
16450,854077-1,Spider-Ham Key Chain,2021,503,0
16451,854078-1,Thanos Key Chain,2021,503,0
16452,854080-1,Peapod Girl Key Chain,2021,503,0
16453,854081-1,Llama Girl Key Chain,2021,503,0
16454,854082-1,Lady Liberty Key Chain,2021,503,0
16455,854083-1,2x4 Green Metallic Key Chain,2021,503,0
16456,854084-1,2x4 White Metallic Key Chain,2021,503,1
16457,854085-1,Monkie Kid Key Chain,2021,503,0
16458,854086-1,Red Son Key Chain,2021,503,0
16459,854088-1,Forbidden City Magnet Build,2020,501,27
16460,854090-1,Blue VIP Key Chain,2021,503,0
16461,854-1,Go-Kart,1978,4,212
16462,8541-1,Matau,2001,324,25
16463,854111-1,Donald Duck Key Chain,2021,503,0
16464,854112-1,Daisy Duck Key Chain,2021,503,0
16465,854114-1,Harry Potter Key Chain,2021,503,0
16466,854115-1,Hermione Key Chain,2021,503,0
16467,854116-1,Ron Key Chain,2021,503,0
16468,854117-1,Ross Geller Key Chain,2021,503,0
16469,854118-1,Chandler Bing Key Chain,2021,503,0
16470,854119-1,Joey Tribbiani Key Chain,2021,503,0
16471,854120-1,Rachel Green Key Chain,2021,503,0
16472,854121-1,Monica Geller Key Chain,2021,503,0
16473,854122-1,Phoebe Buffay Key Chain,2021,503,0
16474,854124-1,The Mandalorian Key Chain,2021,503,0
16475,854125-1,Sword of Fire,2021,501,0
16476,854126-1,Lloyd's Dao with Sheath,2021,501,0
16477,854145-1,Elmo Key Chain,2021,503,0
16478,854146-1,Cookie Monster Key Chain,2021,503,0
16479,854153-1,Miles Morales Key Chain,2022,503,0
16480,854154-1,Carnage Key Chain,2022,503,0
16481,854155-1,Voldemort Key Chain,2022,503,0
16482,854156-1,Tasmanian Devil Key Chain,2022,503,0
16483,854157-1,Lady Bug Girl Key Chain,2022,503,0
16484,854158-1,French Bulldog Guy Key Chain,2022,503,0
16485,854159-1,2 x 4 Sand Green Key Chain,2022,503,1
16486,854186-1,Ahsoka Tano Key Chain,2022,503,0
16487,854187-1,Grogu Key Chain,2022,503,0
16488,854188-1,Darth Maul Key Chain,2022,503,0
